id,target
593,0.884
594,0.39
595,0.504
596,0.304
597,0.892
598,0.648
599,0.7
600,0.506
601,0.588
602,0.936
603,0.892
604,0.804
605,0.664
606,0.594
607,0.47
608,0.7
609,0.964
610,0.898
611,0.686
612,0.492
613,0.442
614,0.548
615,0.326
616,0.794
617,0.788
618,0.478
619,0.67
620,0.3
621,0.392
622,0.61
623,0.784
624,0.32
625,0.93
626,0.474
627,0.882
628,0.876
629,0.484
630,0.504
631,0.75
632,0.712
633,0.218
634,0.55
635,0.788
636,0.478
637,0.812
638,0.474
639,0.354
640,0.372
641,0.854
642,0.572
643,0.466
644,0.646
645,0.644
646,0.554
647,0.478
648,0.474
649,0.252
650,0.768
651,0.652
652,0.292
653,0.792
654,0.512
655,0.368
656,0.71
657,0.824
658,0.55
659,0.208
660,0.398
661,0.906
662,0.608
663,0.274
664,0.812
665,0.558
666,0.928
667,0.63
668,0.826
669,0.53
670,0.634
671,0.326
672,0.408
673,0.874
674,0.498
675,0.652
676,0.732
677,0.708
678,0.926
679,0.91
680,0.802
681,0.312
682,0.376
683,0.624
684,0.764
685,0.862
686,0.782
687,0.692
688,0.324
689,0.578
690,0.656
691,0.768
692,0.906
693,0.776
694,0.344
695,0.744
696,0.804
697,0.242
698,0.364
699,0.402
700,0.34
701,0.832
702,0.888
703,0.566
704,0.754
705,0.494
706,0.306
707,0.738
708,0.604
709,0.48
710,0.902
711,0.804
712,0.74
713,0.804
714,0.666
715,0.834
716,0.784
717,0.332
718,0.744
719,0.344
720,0.904
721,0.714
722,0.822
723,0.438
724,0.564
725,0.964
726,0.684
727,0.756
728,0.832
729,0.754
730,0.722
731,0.952
732,0.502
733,0.85
734,0.46
735,0.62
736,0.582
737,0.736
738,0.3
739,0.694
740,0.79
741,0.584
742,0.81
743,0.882
744,0.548
745,0.484
746,0.904
747,0.982
748,0.67
749,0.644
750,0.74
751,0.858
752,0.85
753,0.588
754,0.224
755,0.848
756,0.73
757,0.834
758,0.202
759,0.698
760,0.464
761,0.864
762,0.478
763,0.786
764,0.674
765,0.838
766,0.296
767,0.454
768,0.742
769,0.41
770,0.306
771,0.842
772,0.77
773,0.4
774,0.468
775,0.856
776,0.516
777,0.596
778,0.658
779,0.934
780,0.894
781,0.502
782,0.624
783,0.934
784,0.458
785,0.786
786,0.222
787,0.81
788,0.742
789,0.596
790,0.71
791,0.504
792,0.518
793,0.958
794,0.554
795,0.818
796,0.912
797,0.704
798,0.646
799,0.938
800,0.416
801,0.368
802,0.96
803,0.828
804,0.956
805,0.394
806,0.26
807,0.902
808,0.778
809,0.706
810,0.908
811,0.144
812,0.888
813,0.526
814,0.952
815,0.904
816,0.274
817,0.644
818,0.566
819,0.66
820,0.76
821,0.504
822,0.56
823,0.294
824,0.458
825,0.672
826,0.7
827,0.454
828,0.896
829,0.366
830,0.43
831,0.92
832,0.8
833,0.91
834,0.304
835,0.428
836,0.232
837,0.852
838,0.964
839,0.872
840,0.648
841,0.888
842,0.592
843,0.546
844,0.882
845,0.618
846,0.564
847,0.766
848,0.654
849,0.508
850,0.698
851,0.216
852,0.82
853,0.502
854,0.816
855,0.486
856,0.696
857,0.46
858,0.948
859,0.784
860,0.294
861,0.898
862,0.712
863,0.652
864,0.682
865,0.614
866,0.732
867,0.506
868,0.776
869,0.88
870,0.54
871,0.894
872,0.768
873,0.28
874,0.346
875,0.952
876,0.582
877,0.964
878,0.914
879,0.656
880,0.754
881,0.852
882,0.882
883,0.704
884,0.2
885,0.938
886,0.452
887,0.964
888,0.396
889,0.324
890,0.768
891,0.71
892,0.858
893,0.822
894,0.272
895,0.94
896,0.808
897,0.342
898,0.912
899,0.848
900,0.678
901,0.882
902,0.894
903,0.88
904,0.682
905,0.708
906,0.752
907,0.662
908,0.746
909,0.83
910,0.468
911,0.708
912,0.856
913,0.74
914,0.852
915,0.856
916,0.98
917,0.878
918,0.758
919,0.848
920,0.798
921,0.714
922,0.66
923,0.794
924,0.8
925,0.776
926,0.926
927,0.808
928,0.802
929,0.902
930,0.826
931,0.348
932,0.796
933,0.654
934,0.408
935,0.628
936,0.434
937,0.49
938,0.696
939,0.436
940,0.742
941,0.648
942,0.66
943,0.662
944,0.232
945,0.52
946,0.858
947,0.732
948,0.858
949,0.582
950,0.818
951,0.784
952,0.648
953,0.166
954,0.846
955,0.484
956,0.624
957,0.458
958,0.926
959,0.344
960,0.65
961,0.778
962,0.388
963,0.236
964,0.21
965,0.89
966,0.914
967,0.778
968,0.302
969,0.92
970,0.736
971,0.67
972,0.744
973,0.432
974,0.674
975,0.64
976,0.722
977,0.486
978,0.356
979,0.81
980,0.908
981,0.668
982,0.49
983,0.522
984,0.39
985,0.772
986,0.534
987,0.86
988,0.448
989,0.486
990,0.656
991,0.522
992,0.77
993,0.72
994,0.654
995,0.682
996,0.952
997,0.394
998,0.854
999,0.816
1000,0.78
1001,0.868
1002,0.538
1003,0.49
1004,0.8
1005,0.704
1006,0.946
1007,0.654
1008,0.932
1009,0.746
1010,0.92
1011,0.764
1012,0.582
1013,0.648
1014,0.874
1015,0.892
1016,0.28
1017,0.842
1018,0.82
1019,0.45
1020,0.46
1021,0.82
1022,0.392
1023,0.502
1024,0.364
1025,0.334
1026,0.63
1027,0.318
1028,0.802
1029,0.354
1030,0.836
1031,0.8
1032,0.84
1033,0.328
1034,0.79
1035,0.566
1036,0.206
1037,0.558
1038,0.924
1039,0.922
1040,0.222
1041,0.794
1042,0.674
1043,0.632
1044,0.702
1045,0.682
1046,0.944
1047,0.796
1048,0.782
1049,0.694
1050,0.872
1051,0.678
1052,0.756
1053,0.896
1054,0.532
1055,0.546
1056,0.608
1057,0.278
1058,0.848
1059,0.874
1060,0.44
1061,0.842
1062,0.504
1063,0.798
1064,0.664
1065,0.49
1066,0.698
1067,0.454
1068,0.84
1069,0.434
1070,0.736
1071,0.898
1072,0.666
1073,0.826
1074,0.64
1075,0.508
1076,0.842
1077,0.772
1078,0.81
1079,0.92
1080,0.398
1081,0.874
1082,0.578
1083,0.852
1084,0.334
1085,0.888
1086,0.502
1087,0.742
1088,0.224
1089,0.15
1090,0.504
1091,0.844
1092,0.762
1093,0.51
1094,0.428
1095,0.706
1096,0.876
1097,0.75
1098,0.702
1099,0.432
1100,0.804
1101,0.946
1102,0.618
1103,0.442
1104,0.532
1105,0.958
1106,0.532
1107,0.664
1108,0.796
1109,0.674
1110,0.608
1111,0.326
1112,0.638
1113,0.284
1114,0.712
1115,0.844
1116,0.698
1117,0.402
1118,0.552
1119,0.414
1120,0.858
1121,0.328
1122,0.806
1123,0.954
1124,0.322
1125,0.748
1126,0.342
1127,0.594
1128,0.362
1129,0.802
1130,0.278
1131,0.866
1132,0.664
1133,0.694
1134,0.61
1135,0.874
1136,0.552
1137,0.53
1138,0.458
1139,0.53
1140,0.664
1141,0.604
1142,0.452
1143,0.796
1144,0.59
1145,0.836
1146,0.728
1147,0.786
1148,0.476
1149,0.806
1150,0.27
1151,0.71
1152,0.932
1153,0.89
1154,0.458
1155,0.74
1156,0.278
1157,0.798
1158,0.796
1159,0.858
1160,0.434
1161,0.23
1162,0.38
1163,0.712
1164,0.332
1165,0.828
1166,0.844
1167,0.346
1168,0.592
1169,0.586
1170,0.314
1171,0.974
1172,0.792
1173,0.59
1174,0.32
1175,0.636
1176,0.472
1177,0.928
1178,0.436
1179,0.758
1180,0.51
1181,0.784
1182,0.588
1183,0.492
1184,0.3
1185,0.794
1186,0.326
1187,0.674
1188,0.592
1189,0.682
1190,0.786
1191,0.336
1192,0.478
1193,0.816
1194,0.862
1195,0.716
1196,0.818
1197,0.354
1198,0.924
1199,0.846
1200,0.748
1201,0.42
1202,0.598
1203,0.338
1204,0.774
1205,0.88
1206,0.722
1207,0.46
1208,0.418
1209,0.584
1210,0.888
1211,0.828
1212,0.57
1213,0.48
1214,0.468
1215,0.814
1216,0.7
1217,0.308
1218,0.84
1219,0.382
1220,0.598
1221,0.392
1222,0.806
1223,0.84
1224,0.692
1225,0.782
1226,0.79
1227,0.686
1228,0.802
1229,0.75
1230,0.604
1231,0.7
1232,0.75
1233,0.626
1234,0.746
1235,0.836
1236,0.442
1237,0.5
1238,0.834
1239,0.398
1240,0.804
1241,0.62
1242,0.696
1243,0.456
1244,0.642
1245,0.816
1246,0.964
1247,0.812
1248,0.688
1249,0.712
1250,0.312
1251,0.868
1252,0.66
1253,0.908
1254,0.716
1255,0.888
1256,0.638
1257,0.764
1258,0.466
1259,0.462
1260,0.828
1261,0.478
1262,0.898
1263,0.362
1264,0.566
1265,0.24
1266,0.418
1267,0.5
1268,0.842
1269,0.24
1270,0.478
1271,0.966
1272,0.576
1273,0.884
1274,0.618
1275,0.656
1276,0.682
1277,0.894
1278,0.886
1279,0.816
1280,0.432
1281,0.812
1282,0.268
1283,0.328
1284,0.624
1285,0.734
1286,0.822
1287,0.612
1288,0.606
1289,0.508
1290,0.284
1291,0.744
1292,0.652
1293,0.834
1294,0.786
1295,0.736
1296,0.492
1297,0.822
1298,0.434
1299,0.656
1300,0.62
1301,0.506
1302,0.548
1303,0.842
1304,0.772
1305,0.824
1306,0.356
1307,0.792
1308,0.642
1309,0.654
1310,0.71
1311,0.344
1312,0.558
1313,0.822
1314,0.48
1315,0.538
1316,0.864
1317,0.466
1318,0.972
1319,0.53
1320,0.838
1321,0.982
1322,0.276
1323,0.888
1324,0.662
1325,0.954
1326,0.808
1327,0.966
1328,0.768
1329,0.492
1330,0.454
1331,0.646
1332,0.164
1333,0.332
1334,0.682
1335,0.576
1336,0.888
1337,0.194
1338,0.32
1339,0.854
1340,0.636
1341,0.756
1342,0.55
1343,0.432
1344,0.702
1345,0.914
1346,0.536
1347,0.712
1348,0.436
1349,0.786
1350,0.974
1351,0.34
1352,0.496
1353,0.406
1354,0.754
1355,0.894
1356,0.576
1357,0.88
1358,0.382
1359,0.928
1360,0.48
1361,0.826
1362,0.216
1363,0.82
1364,0.826
1365,0.736
1366,0.672
1367,0.782
1368,0.84
1369,0.43
1370,0.798
1371,0.506
1372,0.598
1373,0.436
1374,0.516
1375,0.756
1376,0.8
1377,0.308
1378,0.924
1379,0.758
1380,0.418
1381,0.496
1382,0.798
1383,0.702
1384,0.546
1385,0.664
1386,0.664
1387,0.698
1388,0.54
1389,0.724
1390,0.402
1391,0.942
1392,0.134
1393,0.71
1394,0.75
1395,0.876
1396,0.604
1397,0.748
1398,0.654
1399,0.29
1400,0.696
1401,0.216
1402,0.834
1403,0.746
1404,0.672
1405,0.312
1406,0.746
1407,0.668
1408,0.426
1409,0.606
1410,0.566
1411,0.836
1412,0.692
1413,0.792
1414,0.79
1415,0.192
1416,0.812
1417,0.208
1418,0.266
1419,0.918
1420,0.636
1421,0.818
1422,0.294
1423,0.462
1424,0.87
1425,0.808
1426,0.77
1427,0.528
1428,0.708
1429,0.682
1430,0.798
1431,0.714
1432,0.82
1433,0.27
1434,0.904
1435,0.672
1436,0.652
1437,0.646
1438,0.492
1439,0.908
1440,0.804
1441,0.444
1442,0.888
1443,0.56
1444,0.706
1445,0.306
1446,0.894
1447,0.596
1448,0.762
1449,0.55
1450,0.328
1451,0.214
1452,0.356
1453,0.78
1454,0.908
1455,0.33
1456,0.592
1457,0.808
1458,0.408
1459,0.848
1460,0.698
1461,0.702
1462,0.698
1463,0.85
1464,0.598
1465,0.308
1466,0.802
1467,0.594
1468,0.508
1469,0.92
1470,0.716
1471,0.508
1472,0.824
1473,0.794
1474,0.348
1475,0.994
1476,0.806
1477,0.776
1478,0.814
1479,0.77
1480,0.58
1481,0.642
1482,0.804
1483,0.486
1484,0.502
1485,0.72
1486,0.466
1487,0.962
1488,0.888
1489,0.758
1490,0.51
1491,0.744
1492,0.62
1493,0.842
1494,0.922
1495,0.864
1496,0.668
1497,0.604
1498,0.91
1499,0.786
1500,0.894
1501,0.674
1502,0.75
1503,0.474
1504,0.818
1505,0.4
1506,0.566
1507,0.61
1508,0.764
1509,0.264
1510,0.222
1511,0.432
1512,0.89
1513,0.196
1514,0.634
1515,0.91
1516,0.938
1517,0.44
1518,0.242
1519,0.696
1520,0.334
1521,0.572
1522,0.832
1523,0.816
1524,0.368
1525,0.782
1526,0.868
1527,0.632
1528,0.566
1529,0.556
1530,0.378
1531,0.366
1532,0.85
1533,0.656
1534,0.86
1535,0.802
1536,0.848
1537,0.866
1538,0.826
1539,0.41
1540,0.212
1541,0.62
1542,0.64
1543,0.89
1544,0.704
1545,0.476
1546,0.63
1547,0.612
1548,0.564
1549,0.774
1550,0.708
1551,0.64
1552,0.7
1553,0.864
1554,0.686
1555,0.654
1556,0.34
1557,0.202
1558,0.812
1559,0.762
1560,0.662
1561,0.766
1562,0.898
1563,0.586
1564,0.946
1565,0.608
1566,0.528
1567,0.462
1568,0.914
1569,0.562
1570,0.862
1571,0.994
1572,0.744
1573,0.836
1574,0.414
1575,0.888
1576,0.93
1577,0.818
1578,0.47
1579,0.682
1580,0.494
1581,0.722
1582,0.558
1583,0.476
1584,0.476
1585,0.67
1586,0.938
1587,0.938
1588,0.846
1589,0.558
1590,0.334
1591,0.9
1592,0.728
1593,0.842
1594,0.854
1595,0.424
1596,0.932
1597,0.33
1598,0.784
1599,0.796
1600,0.294
1601,0.624
1602,0.882
1603,0.256
1604,0.406
1605,0.348
1606,0.812
1607,0.67
1608,0.75
1609,0.924
1610,0.928
1611,0.752
1612,0.538
1613,0.514
1614,0.522
1615,0.688
1616,0.71
1617,0.944
1618,0.928
1619,0.886
1620,0.468
1621,0.878
1622,0.304
1623,0.456
1624,0.67
1625,0.37
1626,0.912
1627,0.984
1628,0.728
1629,0.622
1630,0.61
1631,0.308
1632,0.666
1633,0.254
1634,0.774
1635,0.828
1636,0.446
1637,0.66
1638,0.92
1639,0.876
1640,0.21
1641,0.856
1642,0.45
1643,0.694
1644,0.464
1645,0.822
1646,0.83
1647,0.718
1648,0.266
1649,0.876
1650,0.676
1651,0.814
1652,0.784
1653,0.708
1654,0.338
1655,0.554
1656,0.92
1657,0.448
1658,0.778
1659,0.948
1660,0.856
1661,0.378
1662,0.636
1663,0.514
1664,0.662
1665,0.656
1666,0.23
1667,0.456
1668,0.778
1669,0.596
1670,0.674
1671,0.31
1672,0.484
1673,0.482
1674,0.496
1675,0.75
1676,0.552
1677,0.822
1678,0.778
1679,0.336
1680,0.318
1681,0.206
1682,0.746
1683,0.504
1684,0.44
1685,0.722
1686,0.388
1687,0.674
1688,0.39
1689,0.554
1690,0.698
1691,0.826
1692,0.836
1693,0.902
1694,0.936
1695,0.184
1696,0.764
1697,0.836
1698,0.812
1699,0.584
1700,0.788
1701,0.794
1702,0.566
1703,0.654
1704,0.874
1705,0.51
1706,0.628
1707,0.528
1708,0.634
1709,0.778
1710,0.756
1711,0.846
1712,0.738
1713,0.158
1714,0.618
1715,0.644
1716,0.726
1717,0.532
1718,0.616
1719,0.886
1720,0.748
1721,0.856
1722,0.936
1723,0.702
1724,0.546
1725,0.874
1726,0.698
1727,0.774
1728,0.42
1729,0.708
1730,0.818
1731,0.906
1732,0.434
1733,0.59
1734,0.46
1735,0.458
1736,0.222
1737,0.722
1738,0.864
1739,0.158
1740,0.826
1741,0.698
1742,0.504
1743,0.416
1744,0.71
1745,0.284
1746,0.434
1747,0.762
1748,0.516
1749,0.16
1750,0.612
1751,0.876
1752,0.446
1753,0.85
1754,0.61
1755,0.786
1756,0.708
1757,0.314
1758,0.278
1759,0.774
1760,0.42
1761,0.704
1762,0.786
1763,0.934
1764,0.772
1765,0.49
1766,0.41
1767,0.876
1768,0.668
1769,0.65
1770,0.416
1771,0.86
1772,0.844
1773,0.718
1774,0.318
1775,0.766
1776,0.76
1777,0.988
1778,0.318
1779,0.33
1780,0.554
1781,0.318
1782,0.2
1783,0.74
1784,0.92
1785,0.66
1786,0.924
1787,0.832
1788,0.336
1789,0.266
1790,0.856
1791,0.812
1792,0.646
1793,0.656
1794,0.34
1795,0.62
1796,0.718
1797,0.718
1798,0.938
1799,0.878
1800,0.348
1801,0.526
1802,0.9
1803,0.652
1804,0.818
1805,0.84
1806,0.388
1807,0.702
1808,0.458
1809,0.57
1810,0.882
1811,0.47
1812,0.908
1813,0.644
1814,0.752
1815,0.53
1816,0.784
1817,0.874
1818,0.576
1819,0.416
1820,0.362
1821,0.76
1822,0.566
1823,0.826
1824,0.702
1825,0.862
1826,0.33
1827,0.424
1828,0.358
1829,0.854
1830,0.898
1831,0.258
1832,0.834
1833,0.542
1834,0.808
1835,0.704
1836,0.95
1837,0.85
1838,0.862
1839,0.26
1840,0.214
1841,0.606
1842,0.62
1843,0.918
1844,0.822
1845,0.558
1846,0.62
1847,0.738
1848,0.826
1849,0.834
1850,0.616
1851,0.896
1852,0.416
1853,0.626
1854,0.734
1855,0.796
1856,0.948
1857,0.724
1858,0.728
1859,0.642
1860,0.864
1861,0.214
1862,0.818
1863,0.906
1864,0.844
1865,0.342
1866,0.702
1867,0.818
1868,0.396
1869,0.34
1870,0.596
1871,0.352
1872,0.36
1873,0.702
1874,0.856
1875,0.342
1876,0.478
1877,0.764
1878,0.644
1879,0.778
1880,0.442
1881,0.722
1882,0.364
1883,0.886
1884,0.71
1885,0.474
1886,0.238
1887,0.756
1888,0.63
1889,0.676
1890,0.312
1891,0.638
1892,0.414
1893,0.486
1894,0.566
1895,0.714
1896,0.724
1897,0.574
1898,0.554
1899,0.92
1900,0.494
1901,0.768
1902,0.374
1903,0.87
1904,0.454
1905,0.708
1906,0.826
1907,0.368
1908,0.8
1909,0.872
1910,0.582
1911,0.572
1912,0.494
1913,0.78
1914,0.348
1915,0.496
1916,0.532
1917,0.654
1918,0.426
1919,0.884
1920,0.778
1921,0.644
1922,0.426
1923,0.758
1924,0.846
1925,0.65
1926,0.536
1927,0.562
1928,0.744
1929,0.818
1930,0.358
1931,0.954
1932,0.51
1933,0.924
1934,0.646
1935,0.678
1936,0.65
1937,0.39
1938,0.618
1939,0.41
1940,0.786
1941,0.878
1942,0.958
1943,0.958
1944,0.396
1945,0.708
1946,0.58
1947,0.948
1948,0.62
1949,0.56
1950,0.782
1951,0.508
1952,0.46
1953,0.556
1954,0.328
1955,0.58
1956,0.742
1957,0.454
1958,0.544
1959,0.324
1960,0.742
1961,0.788
1962,0.798
1963,0.722
1964,0.804
1965,0.574
1966,0.746
1967,0.842
1968,0.756
1969,0.744
1970,0.352
1971,0.74
1972,0.268
1973,0.828
1974,0.836
1975,0.428
1976,0.352
1977,0.602
1978,0.322
1979,0.852
1980,0.496
1981,0.372
1982,0.696
1983,0.364
1984,0.57
1985,0.822
1986,0.922
1987,0.642
1988,0.812
1989,0.82
1990,0.864
1991,0.772
1992,0.866
1993,0.318
1994,0.428
1995,0.61
1996,0.724
1997,0.88
1998,0.522
1999,0.722
2000,0.366
2001,0.768
2002,0.476
2003,0.714
2004,0.732
2005,0.848
2006,0.966
2007,0.584
2008,0.324
2009,0.588
2010,0.654
2011,0.954
2012,0.384
2013,0.836
2014,0.618
2015,0.722
2016,0.764
2017,0.606
2018,0.604
2019,0.674
2020,0.524
2021,0.748
2022,0.748
2023,0.752
2024,0.518
2025,0.8
2026,0.9
2027,0.774
2028,0.672
2029,0.594
2030,0.258
2031,0.794
2032,0.946
2033,0.898
2034,0.968
2035,0.732
2036,0.392
2037,0.664
2038,0.592
2039,0.828
2040,0.746
2041,0.338
2042,0.26
2043,0.326
2044,0.668
2045,0.768
2046,0.544
2047,0.746
2048,0.416
2049,0.882
2050,0.926
2051,0.788
2052,0.816
2053,0.878
2054,0.348
2055,0.89
2056,0.872
2057,0.352
2058,0.976
2059,0.628
2060,0.532
2061,0.19
2062,0.834
2063,0.9
2064,0.664
2065,0.928
2066,0.862
2067,0.88
2068,0.428
2069,0.63
2070,0.826
2071,0.764
2072,0.336
2073,0.612
2074,0.432
2075,0.854
2076,0.872
2077,0.308
2078,0.71
2079,0.812
2080,0.44
2081,0.494
2082,0.768
2083,0.796
2084,0.872
2085,0.35
2086,0.316
2087,0.518
2088,0.674
2089,0.772
2090,0.694
2091,0.658
2092,0.56
2093,0.794
2094,0.744
2095,0.804
2096,0.536
2097,0.918
2098,0.836
2099,0.736
2100,0.81
2101,0.762
2102,0.456
2103,0.5
2104,0.452
2105,0.602
2106,0.73
2107,0.388
2108,0.64
2109,0.658
2110,0.8
2111,0.888
2112,0.8
2113,0.476
2114,0.408
2115,0.718
2116,0.566
2117,0.662
2118,0.428
2119,0.87
2120,0.51
2121,0.208
2122,0.626
2123,0.85
2124,0.834
2125,0.546
2126,0.254
2127,0.3
2128,0.594
2129,0.72
2130,0.738
2131,0.386
2132,0.99
2133,0.566
2134,0.704
2135,0.664
2136,0.516
2137,0.416
2138,0.5
2139,0.65
2140,0.182
2141,0.846
2142,0.54
2143,0.888
2144,0.966
2145,0.79
2146,0.806
2147,0.588
2148,0.866
2149,0.504
2150,0.62
2151,0.388
2152,0.458
2153,0.694
2154,0.778
2155,0.596
2156,0.846
2157,0.856
2158,0.574
2159,0.67
2160,0.444
2161,0.864
2162,0.616
2163,0.96
2164,0.446
2165,0.36
2166,0.816
2167,0.882
2168,0.534
2169,0.742
2170,0.824
2171,0.344
2172,0.426
2173,0.748
2174,0.956
2175,0.768
2176,0.382
2177,0.302
2178,0.746
2179,0.322
2180,0.432
2181,0.872
2182,0.712
2183,0.306
2184,0.666
2185,0.656
2186,0.906
2187,0.222
2188,0.644
2189,0.884
2190,0.792
2191,0.912
2192,0.186
2193,0.762
2194,0.52
2195,0.778
2196,0.402
2197,0.668
2198,0.296
2199,0.394
2200,0.942
2201,0.8
2202,0.562
2203,0.914
2204,0.928
2205,0.888
2206,0.446
2207,0.18
2208,0.852
2209,0.304
2210,0.73
2211,0.766
2212,0.79
2213,0.732
2214,0.634
2215,0.874
2216,0.79
2217,0.904
2218,0.902
2219,0.688
2220,0.758
2221,0.21
2222,0.326
2223,0.466
2224,0.44
2225,0.636
2226,0.872
2227,0.522
2228,0.89
2229,0.882
2230,0.558
2231,0.592
2232,0.902
2233,0.75
2234,0.412
2235,0.694
2236,0.218
2237,0.764
2238,0.598
2239,0.668
2240,0.804
2241,0.394
2242,0.796
2243,0.59
2244,0.464
2245,0.6
2246,0.386
2247,0.57
2248,0.552
2249,0.448
2250,0.854
2251,0.88
2252,0.278
2253,0.846
2254,0.386
2255,0.55
2256,0.34
2257,0.694
2258,0.854
2259,0.588
2260,0.748
2261,0.622
2262,0.336
2263,0.532
2264,0.378
2265,0.468
2266,0.824
2267,0.392
2268,0.502
2269,0.616
2270,0.788
2271,0.714
2272,0.748
2273,0.45
2274,0.752
2275,0.348
2276,0.996
2277,0.832
2278,0.74
2279,0.73
2280,0.85
2281,0.764
2282,0.8
2283,0.684
2284,0.716
2285,0.78
2286,0.268
2287,0.262
2288,0.836
2289,0.776
2290,0.854
2291,0.812
2292,0.806
2293,0.366
2294,0.926
2295,0.298
2296,0.8
2297,0.784
2298,0.856
2299,0.49
2300,0.596
2301,0.666
2302,0.854
2303,0.808
2304,0.728
2305,0.472
2306,0.762
2307,0.584
2308,0.366
2309,0.9
2310,0.818
2311,0.758
2312,0.358
2313,0.45
2314,0.514
2315,0.864
2316,0.872
2317,0.974
2318,0.812
2319,0.928
2320,0.932
2321,0.29
2322,0.864
2323,0.574
2324,0.774
2325,0.304
2326,0.744
2327,0.536
2328,0.404
2329,0.776
2330,0.646
2331,0.5
2332,0.742
2333,0.88
2334,0.832
2335,0.496
2336,0.796
2337,0.694
2338,0.718
2339,0.908
2340,0.702
2341,0.782
2342,0.46
2343,0.892
2344,0.896
2345,0.628
2346,0.888
2347,0.902
2348,0.82
2349,0.918
2350,0.934
2351,0.84
2352,0.358
2353,0.882
2354,0.316
2355,0.798
